,Food Code,Category,Food,Proteins (g),Fats (g),Carbs (g),Calories,Cholesterol,Saturated Fats (g),Total Fat (% Calories),Total Protein (% Calories),Total Carbohydrate (% Calories),Gram_Weight,Portion_Desc
5366,91760100,Carbs,"Toffee, chocolate covered (Heath Bar, Skor Bar)",5.48,14.02,73.0999,428.0,11.0,6.837999999999999,29.4813,5.1215,68.3177,40.0,bar (1.4 oz)
5367,91760200,Carbs,"Toffee, chocolate-coated, with nuts (Almond Roca)",7.62,18.2198,66.8298,446.0,11.0,7.314,36.7664,6.8341,59.937,11.0,piece
5368,91760500,Fats,Chocolate truffle,6.08,32.68,43.71,491.0,56.0,20.399,59.9022,4.9532,35.609,13.0,piece
5369,91760700,Carbs,"Wax candy, liquid filled (Sathers Pop Bottles)",0.0,0.0,32.53,126.0,0.0,0.0,0.0,0.0,103.2698,4.2,bottle
5370,91770010,Carbs,"Gumdrops, dietetic or low calorie ",0.0,0.2,88.0,162.0,0.0,0.034,1.1111,0.0,217.284,5.0,piece
5371,91770020,Carbs,"Hard candy, dietetic or low calorie",0.0,0.0,98.5999,394.0,0.0,0.0,0.0,0.0,100.1014,14.0,lollipop (.5 oz)
5372,91770030,Carbs,"Candy, chocolate covered, dietetic or low calorie ",0.7,2.7,95.04,407.0,2.0,1.683,5.9705,0.688,93.4054,7.0,medium piece
5373,91770050,Carbs,"Mints, dietetic or low calorie",0.0,0.0,98.5999,394.0,0.0,0.0,0.0,0.0,100.1014,1.5,mint
5374,91780010,Carbs,Snickers Marathon Energy bar,21.91,10.7899,50.2999,386.0,4.0,4.753,25.1578,22.7047,52.1242,55.0,bar (1.9 oz)
5375,91781010,Carbs,Snickers Marathon Protein bar,25.0,12.5,50.5,415.0,6.0,6.25,27.1084,24.0964,48.6747,80.0,bar (2.8 oz)
5376,91799999,Fats,"Baking chocolate, unsweetened",12.9,52.31,29.84,501.0,0.0,32.3509,93.9701,10.2994,23.8244,29.0,square
5377,91801000,Carbs,"Chewing gum, sugared",0.0,0.3,96.7,360.0,0.0,0.042,0.75,0.0,107.4444,4.0,piece
5378,91802000,Carbs,"Chewing gum, sugarless",0.0,0.4,94.7998,268.0,0.0,0.057999999999999996,1.3433,0.0,141.4922,2.0,piece
5379,92101000,Proteins,"Coffee, brewed, regular",0.12,0.02,0.0,1.0,0.0,0.002,18.0,48.0,0.0,237.0,mug (8 fl oz)
5380,92101500,Fats,"Coffee, brewed, regular and decaffeinated mixture",0.11,0.01,0.0,0.0,0.0,0.002,0.0,0.0,0.0,237.0,mug (8 fl oz)
5381,92101600,Carbs,"Coffee, Turkish",0.11,0.02,9.56,38.0,0.0,0.002,0.4737,1.1579,100.6316,121.0,turkish cup (4 fl oz)
5382,92101610,Carbs,Espresso,0.12,0.18,1.6698,9.0,0.0,0.092,18.0,5.3333,74.2133,59.0,espresso cup (2 fl oz)
5383,92101630,Carbs,"Espresso, decaffeinated",0.1,0.18,1.69,9.0,0.0,0.092,18.0,4.4444,75.1111,59.0,espresso cup (2 fl oz)
5384,92101640,Proteins,"Coffee, Mexican",0.12,0.02,0.0,1.0,0.0,0.002,18.0,48.0,0.0,237.0,mug (8 fl oz)
5385,92101650,Carbs,"Coffee, Mexican, with sugar",0.12,0.02,6.9699,28.0,0.0,0.002,0.6429,1.7143,99.57,243.0,mug (8 fl oz)
5386,92101660,Fats,"Coffee, Mexican, decaffeinated",0.1,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,237.0,mug (8 fl oz)
5387,92101670,Carbs,"Coffee, Mexican, decaffeinated, with sugar",0.1,0.0,7.0,27.0,0.0,0.002,0.0,1.4815,103.7037,243.0,mug (8 fl oz)
5388,92101700,Proteins,"Coffee, brewed, flavored",0.12,0.02,0.0,1.0,0.0,0.002,18.0,48.0,0.0,237.0,mug (8 fl oz)
5389,92101800,Carbs,"Coffee, Cuban",0.12,0.02,6.9699,28.0,0.0,0.002,0.6429,1.7143,99.57,30.39,fluid ounce(s)
5390,92101900,Carbs,"Latte (espresso coffee), regular, with skim milk ",2.56,0.1,4.1398,28.0,2.0,0.065,3.2143,36.5714,59.14,408.0,medium (16 fl oz)
5391,92101910,Carbs,"Latte (espresso coffee), decaffeinated",2.14,1.29,3.72,35.0,5.0,0.775,33.1714,24.4571,42.5143,408.0,medium (16 fl oz)
5392,92101920,Carbs,"Frappuccino, regular, with whole milk ",1.85,1.9198,9.0099,60.0,6.0,1.1,28.797,12.3333,60.066,496.0,medium (16 fl oz)
5393,92101925,Carbs,"Frappuccino, regular, with whole milk and whipped cream",2.27,5.6398,16.55,124.0,19.0,3.391,40.934,7.3226,53.3871,496.0,medium (16 fl oz)
5394,92101930,Carbs,"Frappuccino, decaffeinated, with whole milk",1.86,1.9299,9.0398,60.0,6.0,1.104,28.9485,12.4,60.2653,496.0,medium (16 fl oz)
5395,92101935,Carbs,"Frappuccino, decaffeinated, with whole milk and whipped cream",2.27,5.65,16.5798,125.0,19.0,3.3969,40.68,7.264,53.0554,496.0,medium (16 fl oz)
5396,92101950,Carbs,"Mocha, with skim milk and whipped cream ",2.54,0.66,10.52,58.0,3.0,0.391,10.2414,17.5172,72.5517,486.0,medium (16 fl oz)
5397,92101960,Carbs,"Mocha, with soymilk and whipped cream",1.86,1.58,14.23,78.0,2.0,0.5660000000000001,18.2308,9.5385,72.9744,486.0,medium (16 fl oz)
5398,92103000,Carbs,"Coffee, instant, regular",0.1,0.0,0.63,3.0,0.0,0.002,0.0,13.3333,84.0,238.0,mug (8 fl oz)
5399,92104000,Carbs,"Coffee, instant, 50% less caffeine",0.12,0.0,0.61,3.0,0.0,0.002,0.0,16.0,81.3333,238.0,mug (8 fl oz)
5400,92105000,Carbs,"Coffee, liquid concentrate",0.49,0.02,3.02,14.0,0.0,0.008,1.2857,14.0,86.2857,5.0,teaspoon
5401,92105010,Carbs,"Coffee, made from liquid concentrate",0.07,0.0,0.44,2.0,0.0,0.001,0.0,14.0,88.0,237.0,mug (8 fl oz)
5402,92111010,Fats,"Coffee, brewed, decaffeinated",0.1,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,237.0,mug (8 fl oz)
5403,92114000,Carbs,"Coffee, instant, decaffeinated",0.1,0.0,0.64,3.0,0.0,0.001,0.0,13.3333,85.3333,238.0,mug (8 fl oz)
5404,92121000,Carbs,"Cappucino, instant, with sugar",0.26,0.95,5.0899,30.0,0.0,0.28300000000000003,28.5,3.4667,67.8653,238.0,mug (8 fl oz)
5405,92121010,Carbs,"Coffee, instant, regular, with sugar",0.11,0.0,4.32,17.0,0.0,0.002,0.0,2.5882,101.6471,238.0,mug (8 fl oz)
5406,92121020,Carbs,"Mocha mix, dry instant powder, prepared with water",0.32,0.96,4.5,28.0,0.0,0.3,30.8571,4.5714,64.2857,238.0,mug (8 fl oz)
5407,92121030,Fats,"Mocha mix, dry instant powder, with low calorie sweetener, prepared with water",0.28,0.99,1.48,16.0,0.0,0.83,55.6875,7.0,37.0,238.0,mug (8 fl oz)
5408,92121040,Fats,"Coffee, instant, regular, with low calorie sweetener and creamer",0.6,2.1,3.16,34.0,0.0,1.764,55.5882,7.0588,37.1765,238.0,mug (8 fl oz)
5409,92121050,Carbs,"Mocha, made from powdered instant mix, decaffeinated, with low calorie sweetener",0.66,0.96,5.2,32.0,0.0,0.8290000000000001,27.0,8.25,65.0,238.0,mug (8 fl oz)
5410,92130000,Carbs,"Coffee, regular, with cream and sugar (from vending)",0.21,0.8,5.4599,29.0,0.0,0.731,24.8276,2.8966,75.309,237.0,mug (8 fl oz)
5411,92130001,Carbs,"Coffee, decaffeinated, with cream and sugar (from vending)",0.21,0.8,5.4599,29.0,0.0,0.731,24.8276,2.8966,75.309,237.0,mug (8 fl oz)
5412,92130005,Carbs,"Coffee, regular, with cream and low-calorie sweetener (from vending)",0.23,0.82,2.4599,18.0,0.0,0.754,41.0,5.1111,54.6644,237.0,mug (8 fl oz)
5413,92130006,Carbs,"Coffee, decaffeinated, with cream and low-calorie sweetener (from vending)",0.23,0.82,2.47,18.0,0.0,0.753,41.0,5.1111,54.8889,237.0,mug (8 fl oz)
5414,92130010,Carbs,"Coffee, regular, with cream (from vending)",0.22,0.83,1.95,16.0,0.0,0.758,46.6875,5.5,48.75,237.0,mug (8 fl oz)
5415,92130020,Carbs,"Coffee, regular, with sugar (from vending)",0.11,0.0,4.32,17.0,0.0,0.002,0.0,2.5882,101.6471,237.0,mug (8 fl oz)
5416,92151000,Carbs,"Coffee and chicory, regular, instant",0.11,0.0,0.69,3.0,0.0,0.002,0.0,14.6667,92.0,238.0,mug (8 fl oz)
5417,92151100,Carbs,"Coffee and chicory, decaffeinated, instant",0.11,0.0,0.69,3.0,0.0,0.001,0.0,14.6667,92.0,238.0,mug (8 fl oz)
5418,92152000,Proteins,"Coffee and chicory, regular, instant",0.12,0.02,0.0,1.0,0.0,0.002,18.0,48.0,0.0,237.0,mug (8 fl oz)
5419,92161000,Fats,"Cappuccino, regular, with whole milk ",1.6598,1.6598,2.58,32.0,5.0,0.946,46.6819,20.7475,32.25,486.0,medium (16 fl oz)
5420,92161005,Carbs,"Caramel macchiato, regular",2.0499,1.4398,7.0998,49.0,5.0,0.8140000000000001,26.4453,16.7339,57.9576,240.0,mug (8 fl oz)
5421,92162000,Fats,"Cappuccino, decaffeinated, with whole milk",1.6498,1.6498,2.58,31.0,5.0,0.946,47.8974,21.2877,33.2903,240.0,mug (8 fl oz)
5422,92162005,Carbs,"Caramel macchiato, decaffeinated",2.04,1.4599,7.4199,50.0,5.0,0.8240000000000001,26.2782,16.32,59.3592,240.0,mug (8 fl oz)
5423,92191500,Carbs,"Chicory coffee, dry instant powder",12.1999,0.5,75.4,353.0,0.0,0.19699999999999998,1.2748,13.8242,85.4391,0.9,teaspoon
5424,92191520,Carbs,"Chicory coffee, dry instant powder, decaffeinated, ",11.6,0.2,76.0,351.0,0.0,0.10099999999999999,0.5128,13.2194,86.6097,0.9,teaspoon
5425,92192000,Carbs,"Mocha mix, dry instant powder",5.29,15.8698,74.04,460.0,0.0,4.934,31.0496,4.6,64.3826,3.39,teaspoon
5426,92192030,Fats,"Mocha mix, dry instant powder, with low calorie sweetener",9.0,31.3,47.0,506.0,0.0,26.26,55.6719,7.1146,37.1542,1.7,teaspoon
5427,92192040,Carbs,"Mocha mix, dry instant powder, with low calorie sweetener, decaffeinated",9.0,13.21,71.4,440.0,0.0,11.3759,27.0205,8.1818,64.9091,1.7,teaspoon
5428,92193000,Carbs,"Coffee, dry instant powder, flavored",3.7999,14.1,75.81,445.0,1.0,4.21,28.5169,3.4156,68.1438,3.39,teaspoon
5429,92193020,Fats,"Coffee, dry instant powder, with low calorie sweetener",1.96,29.1,59.9399,509.0,0.0,25.128,51.4538,1.5403,47.104,1.7,teaspoon
5430,92201010,Carbs,"Postum, prepared with water",0.1,0.04,1.3,6.0,0.0,0.01,6.0,6.6667,86.6667,240.0,mug (8 fl oz)
5431,92202010,Carbs,Chicory coffee  ,0.12,0.0,0.72,3.0,0.0,0.002,0.0,16.0,96.0,237.0,mug (8 fl oz)
5432,92204000,Carbs,"Yerba mate, sweetened",0.0,0.0,5.2999,20.0,0.0,0.002,0.0,0.0,105.998,29.6,fluid ounce(s)
5433,92205000,Carbs,"Rice beverage (Rice Dream, rice drink)",0.28,0.97,9.1699,47.0,0.0,0.0,18.5745,2.383,78.0417,252.0,mug (8 fl oz)
5434,92291300,Carbs,"Postum, dry powder",6.0099,2.52,78.42,360.0,0.0,0.603,6.3,6.6777,87.1333,2.29,teaspoon
5435,92302000,Carbs,"Tea, unsweetened",0.0,0.0,0.3,1.0,0.0,0.002,0.0,0.0,120.0,237.0,mug (8 fl oz)
5436,92302200,Carbs,"Tea, sweetened with sugar",0.0,0.0,8.3598,32.0,0.0,0.002,0.0,0.0,104.4975,237.0,mug (8 fl oz)
5437,92302300,Carbs,"Tea, sweetened with low calorie sweetener",0.01,0.0,0.67,3.0,0.0,0.002,0.0,1.3333,89.3333,237.0,mug (8 fl oz)
5438,92302500,Carbs,"Tea, decaffeinated, unsweetened",0.0,0.0,0.3,1.0,0.0,0.002,0.0,0.0,120.0,178.0,mug (8 fl oz)
5439,92302600,Carbs,"Tea, decaffeinated, sweetened with sugar",0.0,0.0,5.2999,20.0,0.0,0.002,0.0,0.0,105.998,178.0,mug (8 fl oz)
5440,92302700,Carbs,"Tea, decaffeinated, sweetened with low calorie sweetener",0.01,0.0,0.67,3.0,0.0,0.002,0.0,1.3333,89.3333,178.0,mug (8 fl oz)
5441,92304000,Carbs,"Tea, from frozen concentrate, unsweetened",0.0,0.0,0.3,1.0,0.0,0.002,0.0,0.0,120.0,237.0,mug (8 fl oz)
5442,92304700,Carbs,"Tea, from frozen concentrate, decaffeinated, sweetened with low calorie sweetener",0.01,0.0,0.67,3.0,0.0,0.002,0.0,1.3333,89.3333,178.0,mug (8 fl oz)
5443,92305010,Carbs,"Tea, from instant powder, unsweetened",0.02,0.0,0.23,1.0,0.0,0.0,0.0,8.0,92.0,237.0,mug (8 fl oz)
5444,92305040,Carbs,"Tea, from instant powder, sweetened with sugar",0.01,0.05,7.3098,30.0,0.0,0.006999999999999999,1.5,0.1333,97.464,237.0,mug (8 fl oz)
5445,92305050,Carbs,"Tea, from instant powder, decaffeinated, sweetened with sugar",0.06,0.0,7.2,28.0,0.0,0.0,0.0,0.8571,102.8571,178.0,mug (8 fl oz)
5446,92305090,Carbs,"Tea, from instant powder, sweetened with low calorie sweetener",0.02,0.0,0.44,2.0,0.0,0.0,0.0,4.0,88.0,237.0,mug (8 fl oz)
5447,92305110,Carbs,"Tea, from instant powder, decaffeinated, sweetened with low calorie sweetener",0.03,0.0,0.72,3.0,0.0,0.0,0.0,4.0,96.0,178.0,mug (8 fl oz)
5448,92305180,Carbs,"Tea, from instant powder, decaffeinated, unsweetened",0.06,0.0,0.17,1.0,0.0,0.0,0.0,24.0,68.0,178.0,mug (8 fl oz)
5449,92306000,Carbs,"Tea, herbal",0.0,0.0,0.2,1.0,0.0,0.002,0.0,0.0,80.0,237.0,mug (8 fl oz)
5450,92306020,Carbs,"Tea, herbal, sweetened with sugar",0.0,0.0,5.2,20.0,0.0,0.002,0.0,0.0,104.0,237.0,mug (8 fl oz)
5451,92306030,Carbs,"Tea, herbal, sweetened with low calorie sweetener",0.01,0.0,0.57,3.0,0.0,0.002,0.0,1.3333,76.0,237.0,mug (8 fl oz)
5452,92306090,Carbs,"Tea, hibiscus",0.43,0.65,7.41,37.0,0.0,0.267,15.8108,4.6486,80.1081,237.0,cup
5453,92306610,Carbs,Russian tea,0.06,0.0,14.88,58.0,0.0,0.001,0.0,0.4138,102.6207,178.0,mug (8 fl oz)
5454,92306700,Carbs,"Tea, chamomile",0.0,0.0,0.2,1.0,0.0,0.002,0.0,0.0,80.0,178.0,mug (8 fl oz)
5455,92307000,Carbs,"Tea, instant powder, dry",20.21,0.0,58.6599,315.0,0.0,0.0,0.0,25.6635,74.4888,0.2,teaspoon
5456,92307500,Carbs,"Arnold Palmer (half tea, half lemonade)",0.02,0.02,10.0398,39.0,0.0,0.003,0.4615,0.2051,102.9723,355.0,bottle (12 fl oz)
5457,92307510,Carbs,"Arnold Palmer (half tea, half lemonade), low calorie",0.02,0.02,5.54,21.0,0.0,0.003,0.8571,0.381,105.5238,355.0,bottle (12 fl oz)
5458,92410110,Carbs,"Carbonated water, sweetened (Penafiel, Clearly Canadian, Mistic Sparkling Water)",0.0,0.0,8.8,34.0,0.0,0.0,0.0,0.0,103.5294,336.0,bottle (11 fl oz)
5459,92410210,Fats,"Carbonated water, unsweetened (Club soda)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,can (12 fl oz)
5460,92410250,Fats,"Carbonated water, sweetened, with low-calorie or no-calorie sweetener (Diet Mistic Sparkling Water)",0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,can (12 fl oz)
5461,92410310,Carbs,"Soft drink, cola (Pepsi, Coke)",0.07,0.02,9.56,37.0,0.0,0.0,0.4865,0.7568,103.3514,368.0,can (12 fl oz)
5462,92410315,Carbs,"Soft drink, cola, reduced sugar (C2)",0.0,0.0,5.16,20.0,0.0,0.0,0.0,0.0,103.2,355.0,can (12 fl oz)
5463,92410320,Carbs,"Soft drink, cola, diet (Diet Pepsi, Diet Coke)",0.11,0.03,0.29,2.0,0.0,0.0,13.5,22.0,58.0,355.0,can (12 fl oz)
5464,92410330,Carbs,"Soft drink, cola, with extra caffeine (Jolt Cola)",0.0,0.0,10.58,41.0,0.0,0.0,0.0,0.0,103.2195,368.0,can (12 fl oz)
5465,92410340,Carbs,"Soft drink, cola, decaffeinated (Caffeine Free Pepsi, Caffeine Free Coke)",0.0,0.0,10.58,41.0,0.0,0.0,0.0,0.0,103.2195,368.0,can (12 fl oz)
5466,92410350,Carbs,"Soft drink, cola, decaffeinated, diet (Caffeine Free Diet Pepsi, Caffeine Free Diet Coke)",0.12,0.0,0.15,1.0,0.0,0.0,0.0,48.0,60.0,355.0,can (12 fl oz)
5467,92410360,Carbs,"Soft drink, pepper type, (Dr. Pepper, Mr. Pibb)",0.07,0.02,9.56,37.0,0.0,0.0,0.4865,0.7568,103.3514,368.0,can (12 fl oz)
5468,92410370,Carbs,"Soft drink, pepper type, diet (Diet Dr. Pepper)",0.11,0.03,0.29,2.0,0.0,0.0,13.5,22.0,58.0,355.0,can (12 fl oz)
5469,92410390,Carbs,"Soft drink, pepper type, decaffeinated, (Caffeine Free Dr. Pepper)",0.0,0.0,10.58,41.0,0.0,0.0,0.0,0.0,103.2195,368.0,can (12 fl oz)
5470,92410400,Carbs,"Soft drink, pepper type, diet, decaffeinated, (Caffeine Free Diet Dr. Pepper)",0.12,0.0,0.15,1.0,0.0,0.0,0.0,48.0,60.0,355.0,can (12 fl oz)
5471,92410410,Carbs,"Soft drink, cream soda",0.0,0.0,13.3,51.0,0.0,0.0,0.0,0.0,104.3137,371.0,can (12 fl oz)
5472,92410420,Fats,"Soft drink, cream soda, diet",0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,can (12 fl oz)
5473,92410510,Carbs,"Soft drink, fruit-flavored, caffeine free (Sprite, Sierra Mist, 7-Up) ",0.05,0.02,10.14,40.0,0.0,0.0,0.45,0.5,101.4,370.0,can (12 fl oz)
5474,92410520,Fats,"Soft drink, fruit-flavored, diet, caffeine free (Sprite, Sierra Mist, 7-Up)",0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,can (12 fl oz)
5475,92410550,Carbs,"Soft drink, fruit flavored, caffeine containing (Mountain Dew, Mellow Yellow)",0.07,0.02,9.56,37.0,0.0,0.0,0.4865,0.7568,103.3514,370.0,can (12 fl oz)
5476,92410560,Fats,"Soft drink, fruit flavored, caffeine containing, diet (Diet Mountain Dew, Diet Mellow Yellow)",0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,can (12 fl oz)
5477,92410610,Carbs,"Soft drink, ginger ale",0.0,0.0,8.7698,34.0,0.0,0.0,0.0,0.0,103.1741,366.0,can (12 fl oz)
5478,92410620,Fats,"Soft drink, ginger ale, diet",0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,can (12 fl oz)
5479,92410710,Carbs,"Soft drink, root beer",0.0,0.0,10.6,41.0,0.0,0.0,0.0,0.0,103.4146,370.0,can (12 fl oz)
5480,92410720,Fats,"Soft drink, root beer, diet",0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,can (12 fl oz)
5481,92411510,Carbs,"Soft drink, cola, fruit or vanilla flavor (Cherry Coke, Vanilla Coke, Pepsi Wild Cherry)",0.07,0.02,9.56,37.0,0.0,0.0,0.4865,0.7568,103.3514,368.0,can (12 fl oz)
5482,92411610,Carbs,"Soft drink, cola, fruit or vanilla flavor, diet (Diet Cherry Coke, Diet Vanilla Coke, Diet Pepsi Wild Cherry)",0.11,0.03,0.29,2.0,0.0,0.0,13.5,22.0,58.0,355.0,can (12 fl oz)
5483,92432000,Carbs,Carbonated citrus juice drink,0.44,0.09,7.3898,31.0,0.0,0.011000000000000001,2.6129,5.6774,95.3523,372.0,can (12 fl oz)
5484,92433000,Carbs,Carbonated  juice drink (Mistic Spring Water),0.16,0.09,9.1198,37.0,0.0,0.016,2.1892,1.7297,98.5924,372.0,can or bottle (12 fl oz)
5485,92510610,Carbs,Lemonade,0.04,0.02,11.46,45.0,0.0,0.004,0.4,0.3556,101.8667,248.0,cup
5486,92510650,Carbs,"Tamarind drink, Puerto Rican ",0.64,0.14,27.7198,107.0,0.0,0.062,1.1776,2.3925,103.6254,250.0,cup
5487,92510720,Carbs,"Fruit punch, made with fruit juice and soda",0.18,0.06,10.82,44.0,0.0,0.004,1.2273,1.6364,98.3636,245.0,cup
5488,92510730,Carbs,"Fruit punch, made with soda, fruit juice, and sherbet or ice cream",0.5,0.46,14.8599,65.0,0.0,0.244,6.3692,3.0769,91.4455,256.0,cup
5489,92511000,Carbs,"Lemonade, frozen concentrate, not reconstituted",0.22,0.7,49.89,196.0,0.0,0.025,3.2143,0.449,101.8163,219.0,can (6 fl oz.)
5490,92511010,Carbs,"Fruit flavored drink (Snapple, Country Time Lemonade, Kool-Aid Bursts, Little Hugs)",0.0,0.0,16.03,64.0,0.0,0.0,0.0,0.0,100.1875,248.0,cup
5491,92512040,Carbs,"Daiquiri mix, frozen concentrate, not reconstituted",0.08,0.01,71.5999,287.0,0.0,0.003,0.0314,0.1115,99.7908,36.0,fluid ounce(s)
5492,92512050,Carbs,"Daiquiri mix, from frozen concentrate, reconstituted",0.02,0.0,16.37,66.0,0.0,0.001,0.0,0.1212,99.2121,232.0,cup (8 fl oz)
5493,92512090,Carbs,"Pina Colada, nonalcoholic",0.28,1.77,26.9698,122.0,0.0,1.6278,13.0574,0.918,88.4256,30.0,fluid ounce(s)
5494,92512110,Carbs,"Whiskey sour, nonalcoholic",0.1,0.1,21.3998,87.0,0.0,0.008,1.0345,0.4598,98.3899,30.89,fluid ounce(s)
5495,92513000,Carbs,"Fruit flavored frozen drink (Slushie, Slurpee, Icee)",0.0,0.0,7.5998,28.0,0.0,0.0,0.0,0.0,108.5686,331.0,medium slurpee (16 fl oz cup)
5496,92530410,Carbs,"Fruit flavored drink, high vitamin C (Fruit Punch, Tropicana Twister Lemonade, Minute Maid Orange Drink)",0.0,0.0,6.6699,27.0,0.0,0.0,0.0,0.0,98.8133,250.0,cup
5497,92530510,Carbs,"Cranberry juice cocktail or drink, high vitamin C",0.0,0.1,13.52,54.0,0.0,0.009000000000000001,1.6667,0.0,100.1481,253.0,cup
5498,92530610,Carbs,"Fruit juice drink, with high vitamin C (Hi-C, Hawaiian Punch, Tropicana Twister, Ocean Spray Juice Cocktail, Minute Maid)  ",0.13,0.11,11.35,46.0,0.0,0.017,2.1522,1.1304,98.6957,247.0,cup
5499,92530950,Carbs,"Vegetable and fruit juice drink, with high vitamin C (V8 Splash)",0.04,0.01,7.4699,29.0,0.0,0.0,0.3103,0.5517,103.0331,243.0,cup (8 fl oz)
5500,92531030,Carbs,"Fruit juice drink, with thiamin and vitamin C, (Sunny Delight)",0.13,0.0,13.16,54.0,0.0,0.0,0.0,0.963,97.4815,250.0,cup (8 fl oz)
5501,92541010,Carbs,"Fruit flavored drink, from powdered mix (Kool-Aid, Lemonade from mix)",0.0,0.09,9.0,35.0,0.0,0.017,2.3143,0.0,102.8571,31.3,fluid ounce(s)
5502,92542000,Carbs,"Fruit flavored drink, from powdered mix, with vitamin C (Tang)",0.0,0.0,12.6999,50.0,0.0,0.0,0.0,0.0,101.5992,240.0,cup
5503,92550030,Carbs,"Fruit juice drink, low calorie, with vitamin C (Minute Maid Light, Tropicana Light Lemonade) ",0.1,0.0,4.7,19.0,0.0,0.0,0.0,2.1053,98.9474,240.0,cup
5504,92550040,Carbs,"Fruit juice drink, low calorie (Welch's Diet, Diet Snapple)",0.0,0.0,0.91,2.0,0.0,0.0,0.0,0.0,182.0,240.0,cup
5505,92550110,Carbs,"Cranberry juice cocktail or drink, low calorie, with vitamin C",0.1,0.0,4.7,19.0,0.0,0.0,0.0,2.1053,98.9474,240.0,cup
5506,92550350,Carbs,"Light orange juice beverage, lower calorie, with artificial sweetener (Tropicana, Minute Maid, Dole)",0.21,0.0,5.4199,21.0,0.0,0.0,0.0,4.0,103.2362,240.0,cup
5507,92550400,Carbs,"Vegetable and fruit juice drink, low calorie, with vitamin C (Diet V8 Splash)",0.0,0.0,1.1,4.0,0.0,0.0,0.0,0.0,110.0,238.0,cup
5508,92550405,Carbs,"Vegetable and fruit juice drink, low calorie, with vitamin C, E, and A (V8 V-Fusion Light)",0.0,0.0,1.1,4.0,0.0,0.0,0.0,0.0,110.0,238.0,cup (8 fl oz)
5509,92550610,Carbs,"Fruit flavored drink, low calorie, with vitamin C (Light Lemonade)",0.0,0.0,12.5,45.0,0.0,0.0,0.0,0.0,111.1111,240.0,cup
5510,92550620,Carbs,"Fruit flavored drink, low calorie (Light Lemonade, Crystal Light, Minute Maid Light)",0.03,0.0,0.68,3.0,0.0,0.0,0.0,4.0,90.6667,240.0,cup
5511,92552000,Carbs,"Fruit flavored drink, from powdered mix, low calorie, with vitamin C (Sugar Free Tang)",0.0,0.0,2.0499,5.0,0.0,0.0,0.0,0.0,163.992,240.0,cup
5512,92552010,Carbs,"Fruit flavored drink, from powdered mix, low calorie (Crystal Light, Sugar Free Kool-Aid)",0.0,0.0,0.55,1.0,0.0,0.0,0.0,0.0,220.0,240.0,cup
5513,92552020,Carbs,"Fruit juice drink, reduced sugar, with thiamin and  vitamin C (Sunny Delight reduced sugar)",0.04,0.0,0.9,4.0,0.0,0.0,0.0,4.0,90.0,250.0,cup (8 fl oz)
5514,92552030,Carbs,"Fruit juice drink, reduced sugar, with vitamin E (Capri Sun)",0.0,0.07,10.0,39.0,0.0,0.008,1.6154,0.0,102.5641,248.0,cup (8 fl oz)
5515,92553000,Carbs,"Fruit-flavored thirst quencher beverage, low calorie (Sports Drink reduced sugar)",0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,109.0909,240.0,cup
5516,92560000,Carbs,Fruit-flavored thirst quencher beverage (Sports Drink),0.0,0.01,6.71,27.0,0.0,0.002,0.3333,0.0,99.4074,240.0,cup
5517,92560100,Carbs,Gatorade Thirst Quencher sports drink,0.0,0.0,6.4299,26.0,0.0,0.0,0.0,0.0,98.9215,244.0,cup
5518,92560200,Carbs,Powerade sports drink,0.0,0.05,7.8399,32.0,0.0,0.008,1.4063,0.0,97.9988,244.0,cup
5519,92565000,Carbs,"Fruit-flavored sports drink or thirst quencher beverage, low calorie",0.02,0.0,0.97,4.0,0.0,0.0,0.0,2.0,97.0,240.0,cup
5520,92565100,Carbs,"Gatorade G2 thirst quencher sports drink, low calorie",0.05,0.01,1.94,8.0,0.0,0.0,1.125,2.5,97.0,609.0,bottle (20 fl oz)
5521,92565200,Fats,"Powerade Zero sports drink, low calorie",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,bottle (12 fl oz)
5522,92570100,Carbs,"Fluid replacement, electrolyte solution (Pedialyte)",0.0,0.0,2.45,10.0,0.0,0.0,0.0,0.0,98.0,250.0,cup
5523,92582100,Carbs,"Fruit juice drink, with high vitamin C, plus added calcium",0.0,0.0,12.5,45.0,0.0,0.0,0.0,0.0,111.1111,240.0,cup
5524,92582110,Carbs,"Fruit juice drink, with thiamin (vitamin B1) and high vitamin C plus calcium (Sunny Delight Plus Calcium)",0.0,0.0,13.1999,53.0,0.0,0.0,0.0,0.0,99.6219,252.0,cup (8 fl oz)
