Food_Item_ID,foodcode,modcode,Food_Category,foodname,_203 Protein (g),_204 Total Fat (g),_205 Carbohydrate (g),_208 Energy (kcal),_221 Alcohol (g),_255 Water (g),_262 Caffeine (mg),_263 Theobromine (mg),"_269 Sugars, total (g)","_291 Fiber, total dietary (g)",_301 Calcium (mg),_303 Iron (mg),_304 Magnesium (mg),_305 Phosphorus (mg),_306 Potassium (mg),_307 Sodium (mg),_309 Zinc (mg),_312 Copper (mg),_317 Selenium (mcg),_319 Retinol (mcg),"_320 Vitamin A, RAE (mcg_RAE)","_321 Carotene, beta (mcg)","_322 Carotene, alpha (mcg)",_323 Vitamin E (alpha-tocopherol)(mg),_328 Vitamin D (mcg),"_334 Cryptoxanthin, beta (mcg)",_337 Lycopene (mcg),_338 Lutein + zeaxanthin (mcg),_401 Vitamin C (mg),_404 Thiamin (mg),_405 Riboflavin (mg),_406 Niacin (mg),_415 Vitamin B-6 (mg),"_417 Folate, total (mcg)",_418 Vitamin B-12 (mcg),"_421 Choline, total (mg)",_430 Vitamin K (phylloquinone)(mcg),_431 Folic acid (mcg),"_432 Folate, food (mcg)","_435 Folate, DFE (mcg_DFE)","_573 Vitamin E, added (mg)","_578 Vitamin B-12, added (mcg)",_601 Cholesterol (mg),"_606 Fatty acids, total saturated (g)"
4011,73111211,000000,,"Peas and carrots, fresh, cooked (with salt, no fat added) ",3.5299,0.2,12.63,64,0,82.2198,0,0,4.9199,4.5,28,1.06,27,82,255,258,0.8,0.111,1.3998,0,358,3546,1492,0.49,0,0,0,1831,10,0.182,0.107,1.47,0.19,43,0,21.3,21,0,43,43,0,0,0,0.035
113,11541400,101023,,"Milk shake, with malt, with 1% milk",3.5299,3.87,21.8298,135,0,69.9599,0,0,19.89,0.2,117,0.09,15,98,176,68,0.46,0.025,3.2,64,64,7,0,0.1,0.7,0,0,0,0.3,0.052,0.216,0.398,0.057,7,0.39,19.5,0.5,0,7,7,0,0,15,2.3389
4271,75209022,000000,,"Brussels sprouts, frozen, cooked (with salt and margarine) ",3.52,2.16,8.05,56,0,84.76,0,0,2,4,26,0.46,17,54,281,265,0.23,0.033,0.6,23,69,553,0,1.12,0,0,0,1486,44.1,0.1,0.11,0.518,0.391,97,0.32,17.8,189.5998,0,97,97,0,0,0,0.439
4272,75209022,101313,,"Brussels sprouts, frozen, cooked (with salt and vegetable oil)",3.52,3.21,8.0398,66,0,83.7699,0,0,2.0099,4,25,0.47,17,54,280,246,0.23,0.033,0.6,0,44,536,0,0.84,0,0,0,1488,44.1,0.099,0.109,0.519,0.279,98,0,17.5,190,0,98,98,0,0,0,0.448
3243,58134623,000000,,"Tortellini, cheese filled, meatless, with tomato sauce, canned",3.52,1.48,15.84,91,0,78,0,0,1.72,0.7,29,0.68,12,56,38,301,0.45,0.068,16.1999,6,7,15,0,0.16,0.1,0,443,22,0.5,0.149,0.075,1.141,0.043,33,0.08,16,0.4,28,5,52,0,0,19,0.561
6877,54408080,000000,Carbs,"Pretzel, gluten free",3.52,6.6699,78.62,389,0,6.91,0,0,4.2199,3.2999,0,0.46,7,21,69,1567,0.09,0.052,2.2,0,0,0,0,1.07,0,0,0,0,0.3,0.015,0.003,0.232,0.051,2,0,2.8999,0.5,0,2,2,0,0,0,3.3069
292,13210410,201036,,"Pudding, rice, with whole milk",3.5169,2.677,26.6909,142.5449,0,66.292,0,0,16.6009,0.418,96.6419,0.251,13.257,86.1009,166.479,61.137,0.432,0.067,4.7149,35.576,36.3669,5.5339,0,0.077,1.028,0,0,0,0.135,0.04,0.149,0.301,0.051,4.0119,0.196,9.9459,0.505,0,4.0119,4.0119,0,0,7.9059,1.499
2692,56202000,000000,,"Millet, cooked (with salt, no fat added)",3.5,1,23.57,118,0,71.0999,0,0,0.13,1.3,3,0.63,44,100,62,168,0.91,0.16,0.9,0,0,2,0,0.02,0,0,0,70,0,0.106,0.082,1.324,0.108,19,0,11.1999,0.3,0,19,19,0,0,0,0.171
5142,56202000,900000,,"Millet, cooked (no salt or fat added)",3.5,1,23.57,118,0,71.0999,0,0,0.13,1.3,3,0.63,44,100,62,2,0.91,0.16,0.9,0,0,2,0,0.02,0,0,0,70,0,0.106,0.082,1.324,0.108,19,0,11.1999,0.3,0,19,19,0,0,0,0.171
4629,75651000,000000,,"Minestrone soup, home recipe",3.5,1.11,9.6898,61,0,84.4698,0,0,1.09,1.8,27,1.08,19,49,204,262,0.4,0.077,4,1,33,340,100,0.34,0,4,207,179,3.2999,0.077,0.051,1.081,0.059,28,0.06,14.3,15.8,6,22,31,0,0,3,0.236
134,11623000,000000,,Ensure Nutrition Shake,3.5,1.3999,10.9,70,0,83.2,2,23,10.9,0,80,1.4399,32,80,182,170,1.2,0.16,2.1,120,120,0,0,1.61,1.1,0,0,0,4.7999,0.12,0.14,1.6,0.16,32,0.48,16,30,0,32,32,1.61,0,2,0.255
1787,41420380,000000,,Soy yogurt,3.5,1.8,15.96,94,0,77.5,0,0,1.24,0.2,118,1.06,40,38,47,35,0.31,0.075,13,0,2,20,0,0.31,0,0,0,0,2.5,0.06,0.02,0.24,0.02,6,0,48.3999,3.5,0,6,6,0,0,0,0.259
5360,26315109,000000,,"Oysters, raw, to be cooked",3.5,1.06,3.64,39.5,0,40.975,0,0,0,0,28,3.8849,16.5,57.5,76,81.5,22.5749,0.717,38.75,9.5,9.5,0,0,0,0,0,0,0,3,0.065,0.0275,0.896,0.038,12,12.15,0,0,0,12,12,0,0,19,0.3415
2509,53610120,000000,Carbs,"Coffee cake, crumb or quick-bread type, reduced fat, cholesterol free",3.5,2.2999,75.7199,324,0,16.6299,0,0,45.42,2.7,126,1.6599,10,188,59,342,0.23,0.056,11.5,0,0,0,0,0.03,0,0,0,5,0,0.192,0.165,1.611,0.018,39,0.01,5.5999,1,32,6,61,0,0,0,0.562
5768,12310340,000000,,"Sour cream, low fat",3.5,10.6,7.0998,136,0,78.0999,0,0,0.22,0,141,0.07,10,71,212,83,0.5,0.016,3.1,88,90,21,0,0.3,0.2,0,0,0,0.9,0.04,0.12,0.07,0.02,11,0.42,19.1999,0.5,0,11,11,0,0,35,6.5998
187,12310350,000000,,"Sour cream, light",3.5,10.6,7.0998,136,0,78.0999,0,0,0.22,0,141,0.07,10,71,212,83,0.5,0.016,3.1,88,90,21,0,0.3,0.2,0,0,0,0.9,0.04,0.12,0.07,0.02,11,0.42,19.1999,0.5,0,11,11,0,0,35,6.5998
197,13110100,000000,,"Ice cream, regular, vanilla or other flavors",3.5,11,23.6,207,0,61,0,0,21.2198,0.7,128,0.09,14,105,199,80,0.69,0.023,1.8,116,118,19,0,0.3,0.2,0,0,0,0.6,0.041,0.24,0.116,0.048,5,0.39,26,0.3,0,5,5,0,0,44,6.79
201,13110200,000000,,"Ice cream, soft serve, vanilla or other flavors",3.5,11,23.6,207,0,61,0,0,21.2198,0.7,128,0.09,14,105,199,80,0.69,0.023,1.8,116,118,19,0,0.3,0.2,0,0,0,0.6,0.041,0.24,0.116,0.048,5,0.39,26,0.3,0,5,5,0,0,44,6.79
205,13120050,000000,,"Ice cream bar, no coating",3.5,11,23.6,207,0,61,0,0,21.2198,0.7,128,0.09,14,105,199,80,0.69,0.023,1.8,116,118,19,0,0.3,0.2,0,0,0,0.6,0.041,0.24,0.116,0.048,5,0.39,26,0.3,0,5,5,0,0,44,6.79
2202,53119000,000000,,"Cake, upside down (with fruit)",3.5,16.4499,44.18,331,0,34.9099,0,0,34.13,0.9,68,1.03,14,67,116,172,0.44,0.095,8,127,130,34,0,0.54,0.4,1,0,51,2.2,0.121,0.136,0.773,0.052,21,0.11,31.3,1.5,13,8,30,0,0,72,8.99
199,13110120,000000,,"Ben and Jerry's ice cream, vanilla or other flavors",3.5,16.1999,22.2898,249,0,57.2,0,0,20.6498,0,117,0.34,11,105,157,61,0.47,0.008,3.5,179,182,32,1,0.51,0.3,1,0,34,0,0.041,0.167,0.082,0.045,8,0.39,26,1.3,0,8,9,0,0,92,10.329
2309,53247500,000000,,"Cookie, vanilla with caramel, coconut, chocolate coating (Carmel Delights)",3.5,25.8,64.0999,489,0,5.7,18,157,35.7999,4.4,40,3.2,30,76,195,182,0.5,0.38,9.4,6,6,1,0,2.4199,0,0,0,10,0.2,0.14,0.12,1.2,0.05,28,0.04,11.4,5,20,8,42,0,0,2,17.6999
99,11526000,201243,,"Malted milk, fortified, chocolate, with skim milk",3.49,0.34,11.25,62,0,83.87,0,27,10.26,0.4,147,1.3998,18,125,238,86,0.47,0.062,3.1,68,68,0,0,0.01,3,0,0,1,11.8,0.282,0.492,4.1078,0.379,5,0.46,14.8,0.1,0,5,5,0,0,2,0.207
1776,41310100,000000,,"Stewed pigeon peas, Puerto Rican style",3.49,3.1699,15.51,100,0,76.0199,0,0,4.07,2.6,25,0.88,36,65,343,350,0.52,0.094,1.2,0,48,368,409,0.57,0,1,65,225,18.3998,0.159,0.086,1.0508,0.097,58,0.01,22.3,12,0,58,58,0,0,1,0.683
102,11526000,202663,,"Malted milk, fortified, chocolate, with 1% milk",3.49,1.1598,11.3,69,0,82.9899,0,27,10.38,0.4,150,1.3998,18,119,233,88,0.47,0.059,3.2999,65,65,2,0,0.01,3,0,0,1,11.9,0.26,0.496,4.1219,0.38,5,0.44,16.8,0.1,0,5,5,0,0,5,0.738
1806,41440100,000000,,Isocal or Osmolite (meal replacement or supplement),3.49,3.25,14.01,99,0,78.9699,0,0,0,0,50,0.95,20,50,95,60,1.1499,0.099,3.6,74,74,0,0,2.2599,0.5,0,0,0,15.1,0.151,0.171,1.984,0.198,40,0.6,40.7999,4,40,0,67,1.02,0.6,0,0.911
2368,53344200,000000,,Mixed fruit tart filled with custard or cream cheese,3.49,8.75,20.93,173,0,66.03,0,0,11.1099,1.3998,54,0.7,12,69,166,121,0.38,0.062,4.5,59,75,194,3,0.59,0.6,13,0,71,20.1999,0.067,0.123,0.732,0.059,25,0.15,31.8,6.9,7,18,30,0,0,47,3.7749
2147,53105260,000000,,"Cake, chocolate, devil's food or fudge, with icing, homemade or purchased",3.49,14.58,61.6599,374,0,18.6499,6,116,47.6899,1.7,93,2.47,31,95,138,280,0.85,0.27,4.2999,53,56,31,0,0.58,0.1,1,0,24,0,0.119,0.136,0.97,0.022,23,0.12,19.1999,8.5,13,10,32,0,0,28,4.73
2164,53112000,000000,,"Cake, ice cream and cake roll, chocolate",3.49,16.28,40.67,313,0,38.2599,4,125,32.1599,1.6,71,1.81,24,124,240,236,0.63,0.136,5.2999,49,50,8,0,2.6499,0.1,0,0,2,0.3,0.017,0.133,0.499,0.02,12,0.16,23.6999,17,5,7,16,0,0,31,6.28
4429,75231012,000000,,"Snow peas (sugar snap peas), frozen, cooked (with salt, no fat added)",3.48,0.38,8.97,52,0,86.0798,0,0,4.79,3.1,59,2.39,28,58,216,236,0.49,0.09,0.8,0,66,755,53,0.47,0,0,0,888,21.8998,0.064,0.118,0.56,0.173,35,0,20.8998,30,0,35,35,0,0,0,0.073
5463,75231012,900000,,"Snow peas (sugar snap peas), frozen, cooked (no salt or fat added)",3.48,0.38,8.97,52,0,86.0798,0,0,4.79,3.1,59,2.39,28,58,216,5,0.49,0.09,0.8,0,66,755,53,0.47,0,0,0,888,21.8998,0.064,0.118,0.56,0.173,35,0,20.8998,30,0,35,35,0,0,0,0.073
2054,51807000,000000,,Injera (Ethiopian bread),3.48,0.83,18.3098,88,0,76.0199,0,0,1.05,2.7,13,1.03,64,89,152,229,0.85,0.14,1.5,0,0,0,0,0.08,0,0,0,49,0,0.174,0.076,1.711,0.143,29,0,13.1,1.7,0,29,29,0,0,0,0.177
2431,53440300,000000,,"Strudel, berry",3.48,6.24,46.3999,249,0,43.17,0,0,27.0598,2.5,26,1.33,11,44,82,151,0.37,0.077,8.4,56,60,56,0,0.99,0.1,1,0,66,5.4,0.169,0.141,1.457,0.052,29,0.06,16.6,18.3,20,8,43,0,0,15,1.219
3041,58103250,000000,,"Tamale, plain, meatless, no sauce, Mexican style",3.48,7.21,26.68,186,0,61.32,0,0,7.4199,3.2,24,0.53,29,93,186,277,0.62,0.028,2.5,0,2,23,1,0.45,0.4,4,0,145,0.2,0.043,0.053,1.3168,0.176,1,0,24.1999,5.4,0,1,1,0,0,17,2.629
78,11513300,000000,,"Hot chocolate, (Hershey's), (Nestle's Quick), made from mix, with fat free (skim) milk ",3.47,0.26,11.99,64,0,83.45,1,23,11.41,0.4,149,0.03,14,100,166,50,0.95,0.087,3,56,56,0,0,0.01,1.1,0,0,0,2.2,0.042,0.172,0.103,0.109,5,0.46,14.6,0.1,0,5,5,0,0,2,0.239
77,11513200,000000,,"Hot chocolate, (Hershey's), (Nestle's Quick), made from mix, with low fat (1%) milk ",3.47,1.08,12.0398,72,0,82.5699,1,23,11.5398,0.4,152,0.03,14,94,161,52,0.95,0.084,3.2,53,53,2,0,0.01,1.1,0,0,0,2.2999,0.019,0.174,0.102,0.109,5,0.43,16.5,0.2,0,5,5,0,0,5,0.769
331,13220220,206763,,"Chocolate pudding, low-calorie dry mix, with whole milk",3.47,3.2,10.27,84,0,81.8199,1,40,4.7199,0.6,112,0.29,17,157,197,271,0.41,0.087,3.7999,42,42,6,0,0.07,1.2,0,0,1,0,0.044,0.163,0.117,0.036,5,0.42,13.5,0.3,0,5,5,0,0,9,1.817
6148,11513355,000000,,"Hot cocoa, (Hershey's), (Nestle's Quick), reduced sugar, with whole milk",3.47,3.5699,7.99,78,0,83.75,0,0,6.2599,0.5,156,0.21,32,107,217,75,1.09,0.122,4.7,43,44,7,0,0.07,1.2,0,0,0,3,0.125,0.179,1.473,0.133,5,0.43,28,0.3,0,5,5,0,0,9,2.0099
35,11411100,000000,,"Yogurt, plain, whole milk",3.47,3.25,4.66,61,0,87.9,0,0,4.66,0,121,0.05,12,95,155,46,0.59,0.009,2.2,27,27,5,0,0.06,0.1,0,0,0,0.5,0.029,0.142,0.075,0.032,7,0.37,15.1999,0.2,0,7,7,0,0,13,2.096
2441,53450800,000000,,"Turnover or dumpling, lemon",3.47,15.63,37.0499,301,0,42.88,0,0,14.1099,0.7,12,1.3798,7,47,40,284,0.3,0.048,11.6,28,29,12,2,1.06,0.3,2,0,57,2.1,0.174,0.143,1.3898,0.029,39,0.08,34.1,8.3,28,11,59,0,0,51,3.9529
2155,53109200,000000,,"Cupcake, not chocolate, with icing or filling (Twinkies, Tastykake Krimpets, Little Debbie Snack Cakes, Hostess Snowballs) ",3.47,11.5398,64.03,374,0,19.6,0,0,37.2999,1,24,1.36,8,185,71,470,0.6,0.148,3.5,5,5,0,0,0.62,0.1,0,0,9,0.1,0.181,0.168,1.5489,0,38,0.19,37.7999,9.6998,24,14,54,0,0,41,4.139
5449,75159999,000000,,"Dill, fresh",3.4599,1.12,7.0198,43,0,85.95,0,0,0.85,2.1,208,6.5899,55,66,738,61,0.91,0.146,0.1,0,386,0,0,0.75,0,0,0,0,85,0.058,0.296,1.57,0.185,150,0,12.8,1640,0,150,150,0,0,0,0.06
4545,75418040,000000,,"Squash, yellow, casserole, with cheese sauce",3.4599,4.66,8.66,88,0,82.01,0,0,3.08,1.2,92,0.59,23,84,179,152,0.59,0.087,3.1,37,45,94,0,0.18,0.3,0,0,1499,3.7999,0.095,0.11,0.771,0.062,21,0.13,10.1,3,5,17,25,0,0,7,1.866
6680,72118305,000000,,"Chamnamul (Korean leaf vegetable), cooked (with salt, no fat added)",3.45,1.21,6.4,44,0,85.93,0,0,2.72,2.1,99,2.5499,76,61,448,549,0.64,0.178,1.6,0,374,4481,0,1.71,0,0,0,9716,13.1,0.069,0.162,0.789,0.172,100,0,18.3998,404.8999,0,100,100,0,0,0,0.176
1803,41440010,000000,,Ensure (meal replacement or supplement),3.45,2.39,15.1899,96,0,78.4699,0,0,7.03,0,118,1.77,39,118,145,78,1.49,0.196,3.7999,147,147,0,0,1.32,1,0,0,0,11.8,0.149,0.169,1.962,0.196,39,0.59,21.5,7.7999,39,0,67,1.32,0.59,0,0.248
4015,73111221,101207,,"Peas and carrots, fresh, cooked (with salt and butter) ",3.45,2.54,12.27,83,0,80.31,0,0,4.78,4.4,28,1.03,27,81,249,269,0.78,0.108,1.3998,19,367,3448,1449,0.54,0,0,0,1778,9.6998,0.177,0.105,1.429,0.185,42,0,21.3,20.6,0,42,42,0,0,6,1.5148
4559,75460800,000000,,Vegetable blends (medley) with pasta and butter sauce,3.45,3.96,15.18,107,0,75.56,0,0,2.43,2.5,23,0.88,18,53,165,523,0.45,0.071,8.3,29,151,1261,394,0.5,0.1,27,0,705,18.3,0.141,0.094,1.143,0.105,44,0.01,13.6,20.1,19,26,57,0,0,9,2.282
2168,53114100,000000,,"Cake, lemon, with icing",3.4399,17.39,55,386,0,22.93,0,0,39.46,0.3,59,0.92,6,135,47,426,0.3,0.038,5.4,67,67,11,0,1.4198,0.4,1,0,68,0,0.108,0.136,0.993,0.028,36,0.13,34.8999,8.9,28,8,55,0,0,65,5.759
1804,41440020,000000,,"Ensure (meal replacement or supplement), with fiber",3.43,2.3799,16.3599,101,0,76,0,0,4.6799,1.1,136,1.75,38,117,144,78,1.48,0.185,7,144,144,0,0,2.9199,1,0,0,0,11.6999,0.148,0.168,1.948,0.195,39,0.58,38.5,7.7999,39,0,66,2.9199,0.58,0,0.152
4014,73111221,000000,,"Peas and carrots, fresh, cooked (with salt and margarine)",3.43,1.95,12.2898,78,0,80.9098,0,0,4.78,4.4,28,1.03,27,80,249,269,0.77,0.108,1.3998,22,371,3460,1448,1.09,0,0,0,1778,9.6998,0.177,0.105,1.4278,0.294,42,0.32,21,23.3,0,42,42,0,0,0,0.388
4016,73111221,205966,,"Peas and carrots, fresh, cooked (with salt and vegetable oil)",3.43,2.97,12.2799,87,0,79.9398,0,0,4.79,4.4,27,1.04,27,80,248,251,0.77,0.108,1.3998,0,348,3447,1450,0.81,0,0,0,1780,9.6998,0.177,0.104,1.429,0.185,42,0,20.8,23.5,0,42,42,0,0,0,0.397
101,11526000,202280,,"Malted milk, fortified, chocolate, with 2% milk",3.43,2.0899,11.1198,77,0,82.34,0,27,10.25,0.4,146,1.3998,18,116,223,90,0.53,0.056,2.6,63,63,4,0,0.03,3,0,0,1,12.1,0.278,0.496,4.121,0.381,5,0.49,15.6,0.2,0,5,5,0,0,7,1.3128
42,11426000,000000,,"Chocolate yogurt, whole milk",3.43,3.08,22.8,136,0,69.3598,2,22,14.51,1.2,85,0.41,39,161,329,131,1.1,0.203,6.7999,26,26,6,0,0.09,0.6,0,0,0,0,0.046,0.208,0.216,0.046,12,0.48,15.4,0.3,0,12,12,0,0,9,1.917
2419,53420210,000000,,"Cream puff or eclair, custard or cream filled, iced, reduced fat",3.43,7.03,41.85,237,0,46.4399,1,50,33.4399,0.8,49,1.02,14,99,85,263,0.35,0.098,8.4,19,19,0,0,0.8,0.2,1,0,63,0,0.065,0.132,0.556,0.026,17,0.09,29.5,1.5,10,7,24,0,0,45,1.97
3767,71401030,000000,,"French fries, frozen, deep fried (fast food fries)",3.43,14.73,41.4399,312,0,38.5499,0,0,0.3,3.7999,18,0.81,35,125,579,210,0.5,0.124,0.9,0,0,0,0,1.6698,0,0,0,27,4.7,0.17,0.039,3.004,0.372,30,0,36.7999,11.1999,0,30,30,0,0,0,2.3359
2133,53103600,000000,,"Cake, butter, with icing",3.43,14.41,60.4099,376,0,20.3,1,45,46.8299,0.9,58,0.99,13,139,94,386,0.36,0.103,5.4,95,96,19,0,0.68,0.4,1,0,41,0.1,0.059,0.135,0.562,0.042,28,0.19,29,1.8,21,7,43,0,0,76,6.948
6574,58132350,207688,,"Spaghetti, tomato sauce, whole wheat noodles, no fat added",3.4199,1,17.2898,87,0,76.87,0,0,3.08,3.2,21,0.92,24,62,177,258,0.51,0.125,14,0,16,190,0,1.32,0,0,6138,134,1,0.067,0.053,2.262,0.124,9,0,11.8,7.0998,0,9,9,0,0,1,0.133
69,11511300,000000,,"Chocolate milk, fat free (skim)",3.4199,0.28,10.94,56,0,84.5199,1,42,10.15,0.5,115,0.28,18,106,185,39,0.49,0.07,3.1,57,57,0,0,0.01,1.1,0,0,1,0,0.044,0.178,0.126,0.036,5,0.46,14.6999,0,0,5,5,0,0,2,0.176
93,11521000,000000,,"Malted milk, chocolate, with 2% milk",3.4199,2.1299,11.3599,78,0,82.28,3,27,9.96,0.4,114,0.2,15,98,179,56,0.46,0.029,3.3999,52,52,4,0,0.05,1.1,0,0,0,0.2,0.051,0.182,0.243,0.046,8,0.49,16.6999,0.4,1,6,9,0,0,7,1.2508
6708,73111032,000000,,"Peas and carrots, frozen, creamed",3.4199,4.9,9.6998,91,0,81.0199,0,0,4.37,1.8,65,0.67,15,70,157,193,0.43,0.05,2.3999,45,313,2662,1049,0.42,0.5,56,0,864,4.9,0.157,0.117,0.824,0.066,18,0.12,16.3998,10.9,1,17,19,0,0,3,1.2948
191,12350000,201766,,"Dip, made with fat free sour cream",3.41,0.024,19.102,89.501,0,75.1629,0,0,0.692,0.467,126.274,0.088,13.539,103.211,170.9019,699.4569,0.544,0.04,5.2789,66.9039,67.9039,9,0,0.009,0,0,0,1.911,0.241,0.057,0.159,0.169,0.06,10.221,0.279,19.8509,0.099,0,10.221,10.221,0,0,8.3629,0.006
2886,57305180,000000,Carbs,Malt-O-Meal Corn Bursts Cereal,3.41,0.35,88.65,384,0,0.89,0,0,42.4699,1.8998,5,18.2198,19,49,82,804,7.57,0.081,6.2999,1395,1400,51,34,0.08,6.7,0,0,794,81.4,3.35,4.19,46.09,5.71,323,7.36,2.7999,0.1,289,34,525,0,7.36,0,0.093
4329,75216310,000000,,"Corn, yellow, canned, low sodium, no fat added",3.41,1.5,20.98,96,0,73.4098,0,0,4.54,2.3999,3,0.45,26,77,218,1,0.62,0.049,0.2,0,13,66,23,0.09,0,161,0,906,5.5,0.093,0.057,1.683,0.139,23,0,29.1,0.4,0,23,23,0,0,0,0.197
6709,73111033,000000,,"Peas and carrots, canned, creamed",3.41,4.98,9.21,94,0,81.23,0,0,3.49,2.1,65,0.7,14,72,143,302,0.47,0.066,2.5,45,175,1284,565,0.41,0.5,0,0,483,2.2999,0.07,0.106,0.639,0.06,16,0.12,18.3,15.6,1,14,17,0,0,3,1.308
3194,58130013,000000,,"Lasagna, with beef, canned (Chef Boyardee)",3.41,3.41,13.73,99,0,78.28,0,0,2.3999,1.6,13,1.05,13,43,169,354,0.45,0.057,9.5998,4,15,124,2,0.55,0,0,3461,70,0,0.057,0.061,1.2888,0.062,21,0.16,12.5,0.8,10,11,28,0,0,5,1.427
3206,58131323,000000,,"Ravioli, meat filled, with tomato sauce or meat sauce, canned (Chef Boyardee)",3.41,3.41,13.73,99,0,78.28,0,0,2.3999,1.6,13,1.05,13,43,169,354,0.45,0.057,9.5998,4,15,124,2,0.55,0,0,3461,70,0,0.057,0.061,1.2888,0.062,21,0.16,12.5,0.8,10,11,28,0,0,5,1.427
3376,58161710,000000,,Rice croquette,3.41,6.53,19.9698,154,0,68.4599,0,0,0.76,0.9,30,1.1698,14,58,129,414,0.53,0.07,8.1998,17,26,114,0,0.58,0.2,1,0,217,2.1,0.115,0.074,1.098,0.101,52,0.08,29.1999,30.6999,34,18,76,0,0,39,1.713
112,11541400,000000,,"Milk shake, with malt, with whole milk",3.41,5.07,21.73,145,0,69.0199,0,0,19.8098,0.2,110,0.09,15,93,166,68,0.43,0.033,3.5,57,58,9,0,0.14,0.7,0,0,0,0.3,0.065,0.207,0.396,0.056,7,0.38,17.6999,0.6,0,7,7,0,0,18,2.986
5491,50000008,000000,,"Pie crust, refrigerated, baked",3.41,28.69,58.52,506,0,7.96,0,0,0,1.3998,12,1.1498,9,52,83,472,0.22,0.051,4.5,0,0,0,0,0.05,0,0,0,1,0,0.14,0.037,1.2848,0.02,32,0,0,0.4,21,11,47,0,0,0,11.087
5,11111170,000000,,"Fat free milk, calcium fortified ",3.3999,0.18,4.8498,35,0,90.7998,0,0,4.8498,0,204,0.04,11,101,166,52,0.4,0.011,2.1,137,137,0,0,0.01,1.2,0,0,0,1,0.036,0.14,0.088,0.04,5,0.38,16,0,0,5,5,0,0,2,0.117
14,11114321,000000,,"Fat free milk, lactose-free, calcium fortified",3.3999,0.18,4.8498,35,0,90.7998,0,0,4.8498,0,204,0.04,11,101,166,52,0.4,0.011,2.1,137,137,0,0,0.01,1.2,0,0,0,1,0.036,0.14,0.088,0.04,5,0.38,16,0,0,5,5,0,0,2,0.117
4040,73305020,000000,,"Squash, winter, souffle",3.3999,2.1499,12.17,78,0,81.1598,0,0,5.95,2.1,36,0.78,13,59,215,167,0.45,0.08,6.9,32,221,2025,494,0.28,0.4,2,0,1115,7,0.037,0.152,0.53,0.15,25,0.14,50.5,3.2999,3,22,27,0,0,66,0.726
6704,72201252,000000,,"Broccoli, frozen, cooked, with cream sauce",3.3999,4.37,6.9,76,0,84.3199,0,0,2.6499,1.8998,73,0.5,15,71,159,154,0.34,0.029,2.3999,42,72,364,11,0.9,0.5,1,0,652,24.1999,0.061,0.123,0.435,0.094,29,0.11,15.4,52.7999,1,28,30,0,0,3,1.165
76,11513150,000000,,"Hot chocolate, (Hershey's), (Nestle's Quick), made from mix, with reduced fat (2%) milk ",3.3999,2,11.8698,79,0,81.92,1,23,11.41,0.4,148,0.02,14,92,152,54,1,0.081,2.3999,50,50,4,0,0.03,1.1,0,0,0,2.3999,0.037,0.174,0.101,0.11,5,0.49,15.3,0.3,0,5,5,0,0,7,1.3409
2237,53206500,000000,Carbs,"Cookie, chocolate, made with rice cereal (Little Debbie Star Crunch)",3.3999,9,80.5,414,0,5.9,0,0,19.3599,0.6,3,2.2,13,42,39,351,0.5,0.1,11,270,270,0,0,0,0,0,0,0,0,0.7,0.8,9.0998,0.9,241,0,0,0,199,42,381,0,0,0,1.3998
2266,53226500,000000,Carbs,Rice Krispy Treat,3.3999,9,80.5,414,0,5.9,0,0,19.3599,0.6,3,2.2,13,42,39,351,0.5,0.1,11,270,270,0,0,0,0,0,0,0,0,0.7,0.8,9.0998,0.9,241,0,0,0,199,42,381,0,0,0,1.3998
2267,53226550,000000,Carbs,"Rice Krispy Treat, with chocolate chips",3.3999,9,80.5,414,0,5.9,0,0,19.3599,0.6,3,2.2,13,42,39,351,0.5,0.1,11,270,270,0,0,0,0,0,0,0,0,0.7,0.8,9.0998,0.9,241,0,0,0,199,42,381,0,0,0,1.3998
2284,53234250,000000,Carbs,"Cookie, peanut butter with rice cereal (no-bake)",3.3999,9,80.5,414,0,5.9,0,0,19.3599,0.6,3,2.2,13,42,39,351,0.5,0.1,11,270,270,0,0,0,0,0,0,0,0,0.7,0.8,9.0998,0.9,241,0,0,0,199,42,381,0,0,0,1.3998
4434,75231022,205262,,"Snow peas (sugar snap peas), frozen, cooked (with salt and butter)",3.3999,2.68,8.71,71,0,84.0798,0,0,4.66,3,58,2.3199,27,57,210,248,0.48,0.087,0.8,19,83,738,51,0.52,0,0,0,862,21.1999,0.062,0.116,0.545,0.168,34,0,20.8,29.3998,0,34,34,0,0,6,1.5368
114,11542100,000000,,"Milk shake, fast food or carry-out, chocolate",3.3999,3.7,20.5,127,0,71.5,1,45,18.6,1.8998,113,0.31,17,102,200,97,0.41,0.065,1.7,25,26,5,0,0.11,0,0,0,1,0.4,0.058,0.245,0.161,0.05,5,0.34,25.6,1.5,0,5,5,0,0,13,2.313
2304,53244020,000000,,"Cookie, butter or sugar, with icing or filling, not chocolate ",3.3999,14.58,72.53,429,0,8.5,0,0,45.85,0.4,21,1.21,7,58,67,206,0.22,0.11,4.7999,146,152,65,0,0.69,0.4,1,0,12,0,0.199,0.193,1.708,0.021,41,0.21,4.9,8.5998,37,3,67,0,0,63,6.7039
